date,equity,cash,position,close,ATR,DC_upper,DC_lower,DC_exit_lower,stock,code
2023-05-05,6001.81,6001.81,0,14.752,0.3844,16.48,14.38,14.38,国邦药业,605507
2023-05-08,6001.81,6001.81,0,14.866,0.3733,16.48,14.38,14.38,国邦药业,605507
2023-05-09,6001.81,6001.81,0,14.695,0.3668,16.48,14.38,14.38,国邦药业,605507
2023-05-10,6001.81,6001.81,0,14.716,0.356,16.48,14.38,14.38,国邦药业,605507
2023-05-11,6001.81,6001.81,0,14.787,0.3475,16.48,14.38,14.38,国邦药业,605507
2023-05-12,6001.81,6001.81,0,14.659,0.3423,16.48,14.38,14.38,国邦药业,605507
2023-05-15,6001.81,6001.81,0,14.673,0.3362,16.48,14.38,14.4,国邦药业,605507
2023-05-16,6001.81,6001.81,0,14.745,0.329,16.48,14.38,14.47,国邦药业,605507
2023-05-17,6001.81,6001.81,0,14.723,0.3219,16.48,14.38,14.47,国邦药业,605507
2023-05-18,6001.81,6001.81,0,14.752,0.3108,16.11,14.38,14.47,国邦药业,605507
2023-05-19,6001.81,6001.81,0,14.78,0.3081,15.42,14.38,14.47,国邦药业,605507
2023-05-22,6001.81,6001.81,0,14.909,0.3045,15.28,14.38,14.47,国邦药业,605507
2023-05-23,6001.81,6001.81,0,14.973,0.2982,15.22,14.38,14.47,国邦药业,605507
2023-05-24,6001.81,6001.81,0,15.03,0.2933,15.22,14.38,14.47,国邦药业,605507
2023-05-25,6001.81,6001.81,0,14.916,0.2932,15.22,14.38,14.47,国邦药业,605507
2023-05-26,6001.81,6001.81,0,14.98,0.2864,15.22,14.38,14.47,国邦药业,605507
2023-05-29,6001.81,6001.81,0,14.959,0.2832,15.22,14.4,14.47,国邦药业,605507
2023-05-30,6001.81,6001.81,0,14.952,0.2794,15.22,14.47,14.61,国邦药业,605507
2023-05-31,6001.81,6001.81,0,14.866,0.2758,15.22,14.47,14.61,国邦药业,605507
2023-06-01,6001.81,6001.81,0,14.873,0.2702,15.12,14.47,14.62,国邦药业,605507
2023-06-02,6001.81,6001.81,0,14.873,0.2617,15.12,14.47,14.62,国邦药业,605507
2023-06-05,6001.81,6001.81,0,14.937,0.2579,15.12,14.47,14.79,国邦药业,605507
2023-06-06,6001.81,6001.81,0,14.587,0.2625,15.12,14.47,14.79,国邦药业,605507
2023-06-07,6001.81,6001.81,0,14.337,0.2619,15.12,14.47,14.59,国邦药业,605507
2023-06-08,6001.81,6001.81,0,14.223,0.257,15.12,14.34,14.34,国邦药业,605507
2023-06-09,6001.81,6001.81,0,14.273,0.2498,15.12,14.22,14.22,国邦药业,605507
2023-06-12,6001.81,6001.81,0,14.195,0.248,15.12,14.2,14.2,国邦药业,605507
2023-06-13,6001.81,6001.81,0,14.116,0.2442,15.12,14.06,14.06,国邦药业,605507
2023-06-14,6001.81,6001.81,0,14.08,0.2363,15.12,14.06,14.06,国邦药业,605507
2023-06-15,6001.81,6001.81,0,14.095,0.232,15.12,14.06,14.06,国邦药业,605507
2023-06-16,6001.81,6001.81,0,14.116,0.229,15.12,13.97,13.97,国邦药业,605507
2023-06-19,6001.81,6001.81,0,13.98,0.2275,15.12,13.97,13.97,国邦药业,605507
2023-06-20,6001.81,6001.81,0,13.859,0.224,15.12,13.97,13.97,国邦药业,605507
2023-06-21,6001.81,6001.81,0,13.916,0.2253,15.12,13.86,13.86,国邦药业,605507
2023-06-26,6001.81,6001.81,0,14.03,0.2269,15.12,13.75,13.75,国邦药业,605507
2023-06-27,6001.81,6001.81,0,14.009,0.2223,15.1,13.75,13.75,国邦药业,605507
2023-06-28,6001.81,6001.81,0,13.895,0.2212,15.1,13.75,13.75,国邦药业,605507
2023-06-29,6001.81,6001.81,0,14.016,0.2223,15.06,13.75,13.75,国邦药业,605507
2023-06-30,6001.81,6001.81,0,14.123,0.2219,15.06,13.75,13.75,国邦药业,605507
2023-07-03,6001.81,6001.81,0,14.152,0.2169,14.98,13.75,13.75,国邦药业,605507
2023-07-04,6001.81,6001.81,0,14.287,0.2186,14.98,13.75,13.75,国邦药业,605507
2023-07-05,6001.81,6001.81,0,14.202,0.2148,14.98,13.75,13.75,国邦药业,605507
2023-07-06,6001.81,6001.81,0,14.116,0.2112,14.9,13.75,13.75,国邦药业,605507
2023-07-07,6001.81,6001.81,0,14.123,0.2088,14.57,13.75,13.75,国邦药业,605507
2023-07-10,6001.81,6001.81,0,14.109,0.207,14.38,13.75,13.82,国邦药业,605507
2023-07-11,6001.81,6001.81,0,14.159,0.2027,14.34,13.75,13.82,国邦药业,605507
2023-07-12,6001.81,6001.81,0,14.152,0.1968,14.34,13.75,13.82,国邦药业,605507
2023-07-13,6001.81,6001.81,0,14.237,0.1949,14.34,13.75,13.82,国邦药业,605507
2023-07-14,6001.81,6001.81,0,14.123,0.1955,14.34,13.75,13.99,国邦药业,605507
2023-07-17,6001.81,6001.81,0,14.137,0.1925,14.34,13.75,14.04,国邦药业,605507
2023-07-18,6001.81,6001.81,0,14.287,0.1918,14.34,13.75,14.02,国邦药业,605507
2023-07-19,6009.94,4566.24,100,14.437,0.1957,14.34,13.75,14.02,国邦药业,605507
2023-07-20,5989.92,3120.92,200,14.345,0.1949,14.47,13.75,14.02,国邦药业,605507
2023-07-21,6005.52,3120.92,200,14.423,0.1937,14.51,13.75,14.02,国邦药业,605507
2023-07-24,6071.32,3120.92,200,14.752,0.2083,14.51,13.82,14.02,国邦药业,605507
2023-07-25,6078.32,3120.92,200,14.787,0.2057,14.84,13.82,14.02,国邦药业,605507
2023-07-26,6082.72,3120.92,200,14.809,0.2051,14.86,13.82,14.02,国邦药业,605507
2023-07-27,6072.72,3120.92,200,14.759,0.2042,14.93,13.82,14.02,国邦药业,605507
2023-07-28,6056.92,3120.92,200,14.68,0.2018,14.93,13.99,14.02,国邦药业,605507
2023-07-31,3043.91,3043.91,0,14.073,0.2246,14.93,14.02,14.02,国邦药业,605507
2023-08-01,3043.91,3043.91,0,13.866,0.2291,14.93,14.02,14.02,国邦药业,605507
2023-08-02,3043.91,3043.91,0,13.823,0.2234,14.93,13.76,13.76,国邦药业,605507
2023-08-03,3043.91,3043.91,0,13.966,0.2218,14.93,13.76,13.76,国邦药业,605507
2023-08-04,3043.91,3043.91,0,13.937,0.2151,14.93,13.76,13.76,国邦药业,605507
2023-08-07,3043.91,3043.91,0,13.809,0.2114,14.93,13.76,13.76,国邦药业,605507
2023-08-08,3043.91,3043.91,0,13.78,0.2058,14.93,13.76,13.76,国邦药业,605507
2023-08-09,3043.91,3043.91,0,13.93,0.2059,14.93,13.76,13.76,国邦药业,605507
2023-08-10,3043.91,3043.91,0,13.887,0.2016,14.93,13.76,13.76,国邦药业,605507
2023-08-11,3043.91,3043.91,0,13.809,0.1998,14.93,13.76,13.76,国邦药业,605507
2023-08-14,3043.91,3043.91,0,13.58,0.2037,14.93,13.76,13.76,国邦药业,605507
2023-08-15,3043.91,3043.91,0,13.68,0.2049,14.93,13.53,13.53,国邦药业,605507
2023-08-16,3043.91,3043.91,0,13.73,0.2083,14.93,13.45,13.45,国邦药业,605507
2023-08-17,3043.91,3043.91,0,13.78,0.2064,14.93,13.45,13.45,国邦药业,605507
2023-08-18,3043.91,3043.91,0,13.58,0.209,14.93,13.45,13.45,国邦药业,605507
2023-08-21,3043.91,3043.91,0,13.466,0.206,14.93,13.45,13.45,国邦药业,605507
2023-08-22,3043.91,3043.91,0,13.359,0.2143,14.93,13.45,13.45,国邦药业,605507
2023-08-23,3043.91,3043.91,0,13.223,0.2125,14.93,13.19,13.19,国邦药业,605507
2023-08-24,3043.91,3043.91,0,13.195,0.2094,14.91,13.19,13.19,国邦药业,605507
2023-08-25,3043.91,3043.91,0,13.023,0.2128,14.8,13.16,13.16,国邦药业,605507
2023-08-28,3043.91,3043.91,0,13.123,0.2376,14.47,12.94,12.94,国邦药业,605507
2023-08-29,3043.91,3043.91,0,13.43,0.2457,14.07,12.94,12.94,国邦药业,605507
2023-08-30,3043.91,3043.91,0,13.352,0.2416,14.02,12.94,12.94,国邦药业,605507
2023-08-31,3043.91,3043.91,0,13.345,0.2399,14.02,12.94,12.94,国邦药业,605507
2023-09-01,3043.91,3043.91,0,13.402,0.2339,14.02,12.94,12.94,国邦药业,605507
2023-09-04,3043.91,3043.91,0,13.445,0.2301,13.97,12.94,12.94,国邦药业,605507
2023-09-05,3043.91,3043.91,0,13.423,0.2228,13.97,12.94,12.94,国邦药业,605507
2023-09-06,3043.91,3043.91,0,13.43,0.2213,13.97,12.94,12.94,国邦药业,605507
2023-09-07,3043.91,3043.91,0,13.259,0.2195,13.97,12.94,12.94,国邦药业,605507
2023-09-08,3043.91,3043.91,0,13.187,0.2171,13.97,12.94,12.94,国邦药业,605507
2023-09-11,3043.91,3043.91,0,13.437,0.2216,13.9,12.94,13.05,国邦药业,605507
2023-09-12,3043.91,3043.91,0,13.473,0.2173,13.9,12.94,13.05,国邦药业,605507
2023-09-13,3043.91,3043.91,0,13.437,0.215,13.9,12.94,13.16,国邦药业,605507
2023-09-14,3043.91,3043.91,0,13.409,0.2118,13.82,12.94,13.16,国邦药业,605507
2023-09-15,3043.91,3043.91,0,13.459,0.2122,13.82,12.94,13.16,国邦药业,605507
2023-09-18,3043.91,3043.91,0,13.773,0.2227,13.73,12.94,13.16,国邦药业,605507
2023-09-19,3043.91,3043.91,0,13.666,0.2198,13.85,12.94,13.16,国邦药业,605507
2023-09-20,3043.91,3043.91,0,13.637,0.2167,13.85,12.94,13.16,国邦药业,605507
2023-09-21,3043.91,3043.91,0,13.523,0.214,13.85,12.94,13.16,国邦药业,605507
2023-09-22,3043.91,3043.91,0,13.666,0.2158,13.85,12.94,13.16,国邦药业,605507
2023-09-25,3043.91,3043.91,0,13.845,0.2182,13.85,13.05,13.16,国邦药业,605507
2023-09-26,3043.91,3043.91,0,13.723,0.2152,13.87,13.05,13.34,国邦药业,605507
2023-09-27,3043.91,3043.91,0,13.895,0.2198,13.87,13.16,13.34,国邦药业,605507
2023-09-28,3043.91,3043.91,0,13.895,0.2159,13.97,13.16,13.34,国邦药业,605507
2023-10-09,3043.91,3043.91,0,13.78,0.2162,13.97,13.16,13.37,国邦药业,605507
2023-10-10,3043.91,3043.91,0,13.616,0.2182,13.97,13.16,13.43,国邦药业,605507
2023-10-11,3043.91,3043.91,0,13.752,0.2259,13.97,13.16,13.43,国邦药业,605507
2023-10-12,3043.91,3043.91,0,13.837,0.2282,13.99,13.16,13.43,国邦药业,605507
2023-10-13,3043.91,3043.91,0,14.002,0.2321,14.0,13.16,13.43,国邦药业,605507
2023-10-16,3043.91,3043.91,0,13.945,0.2319,14.05,13.16,13.43,国邦药业,605507
2023-10-17,3043.91,3043.91,0,13.745,0.2371,14.12,13.16,13.61,国邦药业,605507
2023-10-18,3043.91,3043.91,0,13.259,0.2527,14.12,13.34,13.61,国邦药业,605507
2023-10-19,3043.91,3043.91,0,12.616,0.2819,14.12,13.24,13.24,国邦药业,605507
2023-10-20,3043.91,3043.91,0,12.487,0.2763,14.12,12.42,12.42,国邦药业,605507
2023-10-23,3043.91,3043.91,0,12.323,0.2779,14.12,12.42,12.42,国邦药业,605507
2023-10-24,3043.91,3043.91,0,12.587,0.2876,14.12,12.3,12.3,国邦药业,605507
2023-10-25,3043.91,3043.91,0,12.53,0.2821,14.12,12.27,12.27,国邦药业,605507
2023-10-26,3043.91,3043.91,0,12.466,0.277,14.12,12.27,12.27,国邦药业,605507
2023-10-27,3043.91,3043.91,0,12.916,0.2935,14.12,12.27,12.27,国邦药业,605507
2023-10-30,3043.91,3043.91,0,13.109,0.2945,14.12,12.27,12.27,国邦药业,605507
2023-10-31,3043.91,3043.91,0,13.145,0.2873,14.12,12.27,12.27,国邦药业,605507
2023-11-01,3043.91,3043.91,0,13.13,0.2886,14.12,12.27,12.27,国邦药业,605507
2023-11-02,3043.91,3043.91,0,13.073,0.2828,14.12,12.27,12.27,国邦药业,605507
2023-11-03,3043.91,3043.91,0,12.959,0.2793,14.12,12.27,12.27,国邦药业,605507
2023-11-06,3043.91,3043.91,0,13.23,0.2804,14.12,12.27,12.27,国邦药业,605507
2023-11-07,3043.91,3043.91,0,13.102,0.2757,14.12,12.27,12.27,国邦药业,605507
2023-11-08,3043.91,3043.91,0,13.037,0.2737,14.12,12.27,12.37,国邦药业,605507
2023-11-09,3043.91,3043.91,0,12.88,0.275,14.12,12.27,12.37,国邦药业,605507
2023-11-10,3043.91,3043.91,0,12.852,0.2759,14.12,12.27,12.37,国邦药业,605507
2023-11-13,3043.91,3043.91,0,12.723,0.2835,14.12,12.27,12.72,国邦药业,605507
2023-11-14,3043.91,3043.91,0,12.716,0.2783,13.98,12.27,12.57,国邦药业,605507
2023-11-15,3043.91,3043.91,0,12.745,0.2733,13.79,12.27,12.57,国邦药业,605507
2023-11-16,3043.91,3043.91,0,12.587,0.2714,13.27,12.27,12.57,国邦药业,605507
2023-11-17,3043.91,3043.91,0,12.745,0.2697,13.27,12.27,12.57,国邦药业,605507
2023-11-20,3043.91,3043.91,0,12.802,0.2647,13.27,12.27,12.53,国邦药业,605507
2023-11-21,3043.91,3043.91,0,12.866,0.2586,13.27,12.27,12.53,国邦药业,605507
2023-11-22,3043.91,3043.91,0,12.795,0.2518,13.27,12.37,12.53,国邦药业,605507
2023-11-23,3043.91,3043.91,0,13.052,0.2524,13.27,12.37,12.53,国邦药业,605507
2023-11-24,3043.91,3043.91,0,13.359,0.2666,13.27,12.37,12.53,国邦药业,605507
2023-11-27,3043.91,3043.91,0,12.93,0.2832,13.59,12.53,12.53,国邦药业,605507
2023-11-28,3043.91,3043.91,0,13.087,0.2955,13.59,12.53,12.53,国邦药业,605507
2023-11-29,3043.91,3043.91,0,12.852,0.2935,13.59,12.53,12.53,国邦药业,605507
2023-11-30,3043.91,3043.91,0,12.859,0.2878,13.59,12.53,12.53,国邦药业,605507
2023-12-01,3043.91,3043.91,0,12.837,0.2816,13.59,12.53,12.53,国邦药业,605507
2023-12-04,3043.91,3043.91,0,12.723,0.2818,13.59,12.53,12.65,国邦药业,605507
2023-12-05,3043.91,3043.91,0,12.559,0.2767,13.59,12.53,12.61,国邦药业,605507
2023-12-06,3043.91,3043.91,0,12.666,0.2789,13.59,12.53,12.54,国邦药业,605507
2023-12-07,3043.91,3043.91,0,12.537,0.2721,13.59,12.47,12.47,国邦药业,605507
2023-12-08,3043.91,3043.91,0,12.423,0.266,13.59,12.47,12.47,国邦药业,605507
2023-12-11,3043.91,3043.91,0,12.38,0.2662,13.59,12.42,12.42,国邦药业,605507
2023-12-12,3043.91,3043.91,0,12.409,0.2611,13.59,12.15,12.15,国邦药业,605507
2023-12-13,3043.91,3043.91,0,12.452,0.2634,13.59,12.15,12.15,国邦药业,605507
2023-12-14,3043.91,3043.91,0,12.366,0.2602,13.59,12.15,12.15,国邦药业,605507
2023-12-15,3043.91,3043.91,0,12.152,0.2622,13.59,12.15,12.15,国邦药业,605507
2023-12-18,3043.91,3043.91,0,11.887,0.2645,13.59,12.12,12.12,国邦药业,605507
2023-12-19,3043.91,3043.91,0,11.695,0.2652,13.59,11.84,11.84,国邦药业,605507
2023-12-20,3043.91,3043.91,0,11.68,0.2587,13.59,11.62,11.62,国邦药业,605507
2023-12-21,3043.91,3043.91,0,11.809,0.2618,13.59,11.62,11.62,国邦药业,605507
2023-12-22,3043.91,3043.91,0,11.723,0.2559,13.59,11.5,11.5,国邦药业,605507
2023-12-25,3043.91,3043.91,0,11.059,0.2824,13.52,11.5,11.5,国邦药业,605507
2023-12-26,3043.91,3043.91,0,10.987,0.2761,13.18,10.94,10.94,国邦药业,605507
2023-12-27,3043.91,3043.91,0,11.13,0.2733,13.09,10.94,10.94,国邦药业,605507
2023-12-28,3043.91,3043.91,0,11.309,0.2747,12.93,10.92,10.92,国邦药业,605507
2023-12-29,3043.91,3043.91,0,11.473,0.2724,12.93,10.92,10.92,国邦药业,605507
2024-01-02,3043.91,3043.91,0,11.53,0.2663,12.9,10.92,10.92,国邦药业,605507
2024-01-03,3043.91,3043.91,0,11.652,0.2637,12.79,10.92,10.92,国邦药业,605507
2024-01-04,3043.91,3043.91,0,11.545,0.2626,12.79,10.92,10.92,国邦药业,605507
2024-01-05,3043.91,3043.91,0,11.366,0.262,12.67,10.92,10.92,国邦药业,605507
2024-01-08,3043.91,3043.91,0,11.073,0.2635,12.64,10.92,10.92,国邦药业,605507
2024-01-09,3043.91,3043.91,0,11.137,0.2622,12.64,10.92,10.92,国邦药业,605507
2024-01-10,3043.91,3043.91,0,11.123,0.2609,12.64,10.92,10.92,国邦药业,605507
2024-01-11,3043.91,3043.91,0,11.23,0.2568,12.64,10.92,10.92,国邦药业,605507
2024-01-12,3043.91,3043.91,0,11.08,0.2543,12.56,10.92,10.98,国邦药业,605507
2024-01-15,3043.91,3043.91,0,10.987,0.2501,12.42,10.92,10.98,国邦药业,605507
2024-01-16,3043.91,3043.91,0,10.852,0.2526,12.14,10.91,10.91,国邦药业,605507
2024-01-17,3043.91,3043.91,0,10.537,0.2564,11.9,10.74,10.74,国邦药业,605507
2024-01-18,3043.91,3043.91,0,10.302,0.2686,11.82,10.53,10.53,国邦药业,605507
2024-01-19,3043.91,3043.91,0,10.33,0.2673,11.82,10.07,10.07,国邦药业,605507
2024-01-22,3043.91,3043.91,0,9.73,0.289,11.81,10.07,10.07,国邦药业,605507
2024-01-23,3043.91,3043.91,0,9.909,0.2877,11.71,9.65,9.65,国邦药业,605507
2024-01-24,3043.91,3043.91,0,9.909,0.299,11.71,9.65,9.65,国邦药业,605507
2024-01-25,3043.91,3043.91,0,10.266,0.3055,11.71,9.57,9.57,国邦药业,605507
2024-01-26,3043.91,3043.91,0,10.195,0.3009,11.71,9.57,9.57,国邦药业,605507
2024-01-29,3043.91,3043.91,0,10.152,0.3077,11.71,9.57,9.57,国邦药业,605507
2024-01-30,3043.91,3043.91,0,9.737,0.3141,11.71,9.57,9.57,国邦药业,605507
2024-01-31,3043.91,3043.91,0,9.373,0.3241,11.71,9.57,9.57,国邦药业,605507
2024-02-01,3043.91,3043.91,0,9.295,0.3293,11.67,9.3,9.3,国邦药业,605507
2024-02-02,3043.91,3043.91,0,8.973,0.3478,11.56,9.14,9.14,国邦药业,605507
2024-02-05,3043.91,3043.91,0,8.552,0.368,11.33,8.7,8.7,国邦药业,605507
2024-02-06,3043.91,3043.91,0,9.402,0.406,11.28,8.22,8.22,国邦药业,605507
2024-02-07,3043.91,3043.91,0,9.795,0.4167,11.28,8.22,8.22,国邦药业,605507
2024-02-08,3043.91,3043.91,0,10.166,0.4295,11.28,8.22,8.22,国邦药业,605507
2024-02-19,3043.91,3043.91,0,10.009,0.4295,11.28,8.22,8.22,国邦药业,605507
2024-02-20,3043.91,3043.91,0,10.059,0.4198,11.08,8.22,8.22,国邦药业,605507
2024-02-21,3043.91,3043.91,0,10.037,0.4191,11.04,8.22,8.22,国邦药业,605507
2024-02-22,3043.91,3043.91,0,10.059,0.406,10.86,8.22,8.22,国邦药业,605507
2024-02-23,3043.91,3043.91,0,10.145,0.395,10.57,8.22,8.22,国邦药业,605507
2024-02-26,3043.91,3043.91,0,10.287,0.3924,10.55,8.22,8.22,国邦药业,605507
2024-02-27,3043.91,3043.91,0,10.366,0.3817,10.55,8.22,8.22,国邦药业,605507
2024-02-28,3043.91,3043.91,0,10.08,0.3933,10.55,8.22,8.31,国邦药业,605507
2024-02-29,3043.91,3043.91,0,10.237,0.3883,10.69,8.22,9.3,国邦药业,605507
2024-03-01,3043.91,3043.91,0,10.209,0.3767,10.69,8.22,9.68,国邦药业,605507
2024-03-04,3043.91,3043.91,0,10.216,0.3733,10.69,8.22,9.88,国邦药业,605507
2024-03-05,3043.91,3043.91,0,9.973,0.3696,10.69,8.22,9.9,国邦药业,605507
2024-03-06,3043.91,3043.91,0,9.909,0.3654,10.69,8.22,9.9,国邦药业,605507
2024-03-07,3043.91,3043.91,0,9.845,0.356,10.69,8.22,9.8,国邦药业,605507
2024-03-08,3043.91,3043.91,0,9.852,0.3478,10.69,8.22,9.8,国邦药业,605507
2024-03-11,3043.91,3043.91,0,9.973,0.3408,10.69,8.22,9.72,国邦药业,605507
2024-03-12,3043.91,3043.91,0,10.137,0.3338,10.69,8.22,9.72,国邦药业,605507
2024-03-13,3043.91,3043.91,0,10.109,0.3267,10.69,8.31,9.72,国邦药业,605507
2024-03-14,3043.91,3043.91,0,10.08,0.325,10.69,9.3,9.72,国邦药业,605507
2024-03-15,3043.91,3043.91,0,10.095,0.3152,10.69,9.68,9.72,国邦药业,605507
2024-03-18,3043.91,3043.91,0,10.216,0.3094,10.69,9.72,9.72,国邦药业,605507
2024-03-19,3043.91,3043.91,0,10.18,0.299,10.69,9.72,9.72,国邦药业,605507
2024-03-20,3043.91,3043.91,0,10.28,0.2926,10.69,9.72,9.72,国邦药业,605507
2024-03-21,3043.91,3043.91,0,10.23,0.2869,10.69,9.72,9.72,国邦药业,605507
2024-03-22,3043.91,3043.91,0,9.887,0.2907,10.69,9.72,9.72,国邦药业,605507
2024-03-25,3043.91,3043.91,0,9.645,0.2894,10.69,9.72,9.78,国邦药业,605507
2024-03-26,3043.91,3043.91,0,9.702,0.2831,10.69,9.64,9.64,国邦药业,605507
2024-03-27,3043.91,3043.91,0,9.545,0.2801,10.69,9.56,9.56,国邦药业,605507
2024-03-28,3043.91,3043.91,0,9.637,0.2779,10.4,9.53,9.53,国邦药业,605507
2024-03-29,3043.91,3043.91,0,9.702,0.2693,10.4,9.47,9.47,国邦药业,605507
2024-04-01,3043.91,3043.91,0,9.937,0.2684,10.4,9.47,9.47,国邦药业,605507
2024-04-02,3043.91,3043.91,0,10.03,0.2649,10.32,9.47,9.47,国邦药业,605507
2024-04-03,3043.91,3043.91,0,10.03,0.2595,10.32,9.47,9.47,国邦药业,605507
2024-04-08,3043.91,3043.91,0,9.866,0.2555,10.32,9.47,9.47,国邦药业,605507
2024-04-09,3043.91,3043.91,0,10.116,0.2566,10.32,9.47,9.47,国邦药业,605507
2024-04-10,3043.91,3043.91,0,10.023,0.2563,10.32,9.47,9.47,国邦药业,605507
2024-04-11,3043.91,3043.91,0,10.037,0.252,10.32,9.47,9.47,国邦药业,605507
2024-04-12,3043.91,3043.91,0,9.98,0.2483,10.32,9.47,9.47,国邦药业,605507
2024-04-15,3043.91,3043.91,0,9.787,0.2584,10.32,9.47,9.47,国邦药业,605507
2024-04-16,3043.91,3043.91,0,10.873,0.2998,10.32,9.47,9.6,国邦药业,605507
2024-04-17,3043.91,3043.91,0,10.737,0.317,10.87,9.47,9.61,国邦药业,605507
2024-04-18,3043.91,3043.91,0,10.516,0.3279,10.9,9.47,9.61,国邦药业,605507
2024-04-19,3043.91,3043.91,0,10.373,0.3337,11.02,9.47,9.61,国邦药业,605507
2024-04-22,3043.91,3043.91,0,10.509,0.338,11.02,9.47,9.61,国邦药业,605507
2024-04-23,3043.91,3043.91,0,10.352,0.339,11.02,9.47,9.61,国邦药业,605507
2024-04-24,3043.91,3043.91,0,10.409,0.3359,11.02,9.47,9.61,国邦药业,605507
2024-04-25,3043.91,3043.91,0,10.502,0.3345,11.02,9.47,9.61,国邦药业,605507
2024-04-26,3043.91,3043.91,0,10.545,0.3271,11.02,9.47,9.61,国邦药业,605507
2024-04-29,3043.91,3043.91,0,10.695,0.3243,11.02,9.47,9.61,国邦药业,605507
2024-04-30,3043.91,3043.91,0,10.83,0.3245,11.02,9.6,10.07,国邦药业,605507
2024-05-06,3043.91,3043.91,0,11.345,0.3351,11.02,9.61,10.07,国邦药业,605507
2024-05-07,3043.91,3043.91,0,11.83,0.3645,11.37,9.61,10.07,国邦药业,605507
2024-05-08,3043.91,3043.91,0,11.673,0.3691,12.25,9.61,10.07,国邦药业,605507
2024-05-09,3043.91,3043.91,0,11.673,0.371,12.25,9.61,10.15,国邦药业,605507
2024-05-10,3043.91,3043.91,0,11.395,0.3821,12.25,9.61,10.15,国邦药业,605507
2024-05-13,3043.91,3043.91,0,11.645,0.3855,12.25,9.61,10.15,国邦药业,605507
2024-05-14,3043.91,3043.91,0,11.987,0.3944,12.25,9.61,10.32,国邦药业,605507
2024-05-15,3043.91,3043.91,0,11.802,0.3897,12.25,9.61,10.37,国邦药业,605507
2024-05-16,3043.91,3043.91,0,12.037,0.392,12.25,9.61,10.44,国邦药业,605507
2024-05-17,3043.91,3043.91,0,12.28,0.3945,12.25,10.07,10.62,国邦药业,605507
2024-05-20,3043.91,3043.91,0,12.223,0.3916,12.4,10.07,10.97,国邦药业,605507
2024-05-21,3043.91,3043.91,0,12.137,0.3813,12.42,10.07,11.22,国邦药业,605507
2024-05-22,3043.91,3043.91,0,12.052,0.3744,12.42,10.07,11.22,国邦药业,605507
2024-05-23,3043.91,3043.91,0,11.773,0.3778,12.42,10.15,11.22,国邦药业,605507
2024-05-24,3043.91,3043.91,0,11.83,0.3696,12.42,10.15,11.22,国邦药业,605507
2024-05-27,3043.91,3043.91,0,12.023,0.37,12.42,10.15,11.22,国邦药业,605507
2024-05-28,3043.91,3043.91,0,11.909,0.3594,12.42,10.32,11.5,国邦药业,605507
2024-05-29,3043.91,3043.91,0,11.745,0.3557,12.42,10.37,11.65,国邦药业,605507
2024-05-30,3043.91,3043.91,0,11.766,0.3575,12.42,10.44,11.65,国邦药业,605507
2024-05-31,3043.91,3043.91,0,11.737,0.3479,12.42,10.62,11.57,国邦药业,605507
2024-06-03,3043.91,3043.91,0,11.43,0.3502,12.42,10.97,11.57,国邦药业,605507
2024-06-04,3043.91,3043.91,0,11.587,0.3455,12.42,11.22,11.38,国邦药业,605507
2024-06-05,3043.91,3043.91,0,11.537,0.3407,12.42,11.22,11.36,国邦药业,605507
2024-06-06,3043.91,3043.91,0,11.252,0.3483,12.42,11.22,11.36,国邦药业,605507
2024-06-07,3043.91,3043.91,0,11.309,0.3438,12.42,11.12,11.12,国邦药业,605507
2024-06-11,3043.91,3043.91,0,11.387,0.3401,12.42,11.12,11.12,国邦药业,605507
2024-06-12,3043.91,3043.91,0,11.48,0.3417,12.42,11.12,11.12,国邦药业,605507
2024-06-13,3043.91,3043.91,0,11.23,0.3385,12.42,11.12,11.12,国邦药业,605507
2024-06-14,3043.91,3043.91,0,11.25,0.3305,12.42,11.12,11.12,国邦药业,605507
2024-06-17,3043.91,3043.91,0,11.6,0.3333,12.42,11.12,11.12,国邦药业,605507
2024-06-18,3043.91,3043.91,0,11.622,0.3241,12.42,11.12,11.12,国邦药业,605507
2024-06-19,3043.91,3043.91,0,11.443,0.3215,12.27,11.12,11.12,国邦药业,605507
2024-06-20,3043.91,3043.91,0,11.358,0.3193,12.22,11.12,11.12,国邦药业,605507
2024-06-21,3043.91,3043.91,0,11.536,0.3177,12.1,11.12,11.12,国邦药业,605507
2024-06-24,3043.91,3043.91,0,11.029,0.3278,12.04,11.12,11.12,国邦药业,605507
2024-06-25,3043.91,3043.91,0,11.1,0.3218,12.04,11.02,11.02,国邦药业,605507
2024-06-26,3043.91,3043.91,0,11.458,0.3311,12.03,11.02,11.02,国邦药业,605507
2024-06-27,3043.91,3043.91,0,11.136,0.3331,11.98,10.97,10.97,国邦药业,605507
2024-06-28,3043.91,3043.91,0,11.036,0.3325,11.97,10.97,10.97,国邦药业,605507
2024-07-01,3043.91,3043.91,0,11.143,0.3305,11.9,10.97,10.97,国邦药业,605507
2024-07-02,3043.91,3043.91,0,10.993,0.3244,11.77,10.89,10.89,国邦药业,605507
2024-07-03,3043.91,3043.91,0,11.079,0.3231,11.77,10.89,10.89,国邦药业,605507
2024-07-04,3043.91,3043.91,0,10.743,0.3295,11.77,10.89,10.89,国邦药业,605507
2024-07-05,3043.91,3043.91,0,11.072,0.3345,11.7,10.7,10.7,国邦药业,605507
